Age,Occupation,City_Tier,penghasilan_bulanan,pengeluaran_tetap,pengeluaran_variabel,total_pengeluaran,punya_tabungan,jumlah_tabungan_bulan,punya_investasi,jenis_investasi,tujuan_keuangan,toleransi_rugi,tanggungan_keluarga,dti_ratio,saving_rate,disposable_ratio,expense_ratio,ceamis_score,SAVEHABIT,SELFCONTROL_1,SCFHORIZON,FINGOALS,toleransi_rugi_enc,tujuan_keuangan_enc,inv_deposito,inv_deposito_obligasi,inv_saham_obligasi,inv_saham_reksa_dana,inv_tidak_ada,occ_Professional,occ_Retired,occ_Self_Employed,occ_Student,risk_label,risk_label_enc
61,Self_Employed,Tier_2,4462405.0,1624926.0,1434988.0,3059914.0,1,0.8,0,tidak_ada,pensiun,sedang,4,0.0,0.0911,0.3143,0.6857,0.5105,4,2,2,1,1,1,False,False,False,False,True,False,False,True,False,Moderat,1
61,Professional,Tier_2,1685596.0,616673.0,528535.0,1145208.0,1,0.52,0,tidak_ada,darurat,sedang,1,0.0,0.0591,0.3206,0.6794,0.5008,3,3,3,1,1,0,False,False,False,False,True,True,False,False,False,Konservatif,0
38,Professional,Tier_3,17796289.0,5928087.0,5392860.0,11320947.0,1,1.0,1,saham_obligasi,bebas_finansial,tinggi,4,0.0,0.1063,0.3639,0.6361,0.5282,1,2,4,1,2,3,False,False,True,False,False,True,False,False,False,Agresif,2
21,Self_Employed,Tier_1,17313773.0,8979975.0,5762679.0,14742654.0,1,0.94,1,saham_obligasi,darurat,sedang,4,0.0807,0.1334,0.1485,0.8515,0.4515,5,2,4,0,1,0,False,False,True,False,False,False,False,True,False,Konservatif,0
59,Professional,Tier_2,3378273.0,1242774.0,1040923.0,2283697.0,1,0.81,0,tidak_ada,darurat,sedang,2,0.0,0.0909,0.324,0.676,0.5128,5,3,3,0,1,0,False,False,False,False,True,True,False,False,False,Moderat,1
58,Student,Tier_1,12084175.0,5603020.0,3296328.0,8899348.0,1,0.86,1,saham_obligasi,darurat,sedang,2,0.0,0.1058,0.2636,0.7364,0.5029,4,2,3,0,1,0,False,False,True,False,False,False,False,False,True,Konservatif,0
53,Professional,Tier_1,4433562.0,2613168.0,1600047.0,4213215.0,1,0.31,0,tidak_ada,pensiun,rendah,1,0.1201,0.0497,0.0497,0.9503,0.3818,4,1,3,1,0,1,False,False,False,False,True,True,False,False,False,Konservatif,0
41,Student,Tier_1,19220300.0,8967781.0,6066036.0,15033817.0,1,1.09,0,tidak_ada,darurat,sedang,1,0.0,0.1417,0.2178,0.7822,0.504,5,2,2,1,1,0,False,False,False,False,True,False,False,False,True,Konservatif,0
50,Retired,Tier_1,3830724.0,1983850.0,1131161.0,3115011.0,1,0.73,0,tidak_ada,pensiun,sedang,4,0.0,0.0984,0.1868,0.8132,0.4811,3,3,1,1,1,1,False,False,False,False,True,False,True,False,False,Konservatif,0
22,Self_Employed,Tier_1,28158986.0,18390802.0,8772708.0,27163510.0,1,0.22,0,tidak_ada,darurat,rendah,2,0.1841,0.0354,0.0354,0.9646,0.3476,6,3,3,1,0,0,False,False,False,False,True,False,False,True,False,Konservatif,0
20,Student,Tier_1,10846494.0,5851863.0,3367062.0,9218925.0,1,1.03,1,saham_obligasi,darurat,sedang,1,0.0698,0.1464,0.1501,0.8499,0.4608,6,3,4,1,1,0,False,False,True,False,False,False,False,False,True,Konservatif,0
28,Professional,Tier_1,24360948.0,11113616.0,8327037.0,19440653.0,1,1.52,1,saham_obligasi,bebas_finansial,sedang,1,0.0,0.202,0.202,0.798,0.5212,6,2,4,1,1,3,False,False,True,False,False,True,False,False,False,Moderat,1
62,Student,Tier_2,3990465.0,1504291.0,1268180.0,2772471.0,1,0.6,0,tidak_ada,darurat,sedang,1,0.0,0.0694,0.3052,0.6948,0.5006,3,4,3,1,1,0,False,False,False,False,True,False,False,False,True,Konservatif,0
49,Professional,Tier_2,7996222.0,3269732.0,2750962.0,6020694.0,1,1.12,1,saham_reksa_dana,beli_aset,sedang,2,0.0,0.1408,0.2471,0.7529,0.5111,5,3,2,1,1,2,False,False,False,True,False,True,False,False,False,Moderat,1
39,Professional,Tier_2,2663183.0,1198746.0,1019863.0,2218609.0,1,0.7,0,tidak_ada,darurat,sedang,1,0.0975,0.0976,0.1669,0.8331,0.4369,3,2,1,1,1,0,False,False,False,False,True,True,False,False,False,Konservatif,0
28,Student,Tier_1,11360437.0,6479066.0,4030129.0,10509195.0,1,0.49,0,tidak_ada,darurat,rendah,4,0.0995,0.0749,0.0749,0.9251,0.4051,5,1,4,1,0,0,False,False,False,False,True,False,False,False,True,Konservatif,0
55,Professional,Tier_2,11871953.0,4219270.0,3869687.0,8088957.0,1,1.15,0,tidak_ada,pensiun,sedang,1,0.0,0.1311,0.3186,0.6814,0.5255,5,2,3,1,1,1,False,False,False,False,True,True,False,False,False,Moderat,1
39,Student,Tier_2,39352702.0,14165913.0,11329870.0,25495783.0,1,2.13,1,saham_obligasi,darurat,tinggi,3,0.0,0.2303,0.3521,0.6479,0.5686,6,1,2,0,2,0,False,False,True,False,False,False,False,False,True,Agresif,2
21,Retired,Tier_3,8504346.0,3355935.0,2826236.0,6182171.0,1,1.07,1,deposito_obligasi,darurat,sedang,0,0.1667,0.1296,0.2731,0.7269,0.447,6,2,4,1,1,0,False,True,False,False,False,False,True,False,False,Konservatif,0
56,Retired,Tier_2,10321415.0,5177920.0,3062525.0,8240445.0,1,0.97,0,tidak_ada,pensiun,sedang,4,0.1316,0.1296,0.2016,0.7984,0.4431,6,3,3,1,1,1,False,False,False,False,True,False,True,False,False,Konservatif,0
20,Retired,Tier_1,3968075.0,2311489.0,1303172.0,3614661.0,1,0.59,0,tidak_ada,darurat,rendah,1,0.1124,0.0891,0.0891,0.9109,0.4085,3,2,4,1,0,0,False,False,False,False,True,False,True,False,False,Konservatif,0
27,Retired,Tier_1,8917797.0,3945512.0,2693733.0,6639245.0,1,1.07,1,deposito_obligasi,pensiun,sedang,3,0.0,0.1322,0.2555,0.7445,0.5101,6,2,3,1,1,1,False,True,False,False,False,False,True,False,False,Moderat,1
54,Professional,Tier_2,4267519.0,1985715.0,1172332.0,3158047.0,1,0.78,0,tidak_ada,pensiun,sedang,2,0.0594,0.0957,0.26,0.74,0.4747,6,1,2,0,1,1,False,False,False,False,True,True,False,False,False,Konservatif,0
36,Self_Employed,Tier_2,6344791.0,3424465.0,2095252.0,5519717.0,1,0.58,0,tidak_ada,beli_aset,sedang,4,0.1956,0.0839,0.13,0.87,0.3836,6,3,4,1,1,2,False,False,False,False,True,False,False,True,False,Konservatif,0
35,Self_Employed,Tier_2,6649609.0,2785671.0,2275446.0,5061117.0,1,0.76,0,tidak_ada,beli_aset,sedang,4,0.0,0.0961,0.2389,0.7611,0.4934,3,2,5,1,1,2,False,False,False,False,True,False,False,True,False,Konservatif,0
45,Student,Tier_2,4362746.0,1735782.0,1413473.0,3149255.0,1,0.45,0,tidak_ada,darurat,sedang,1,0.0,0.0537,0.2781,0.7219,0.4883,2,2,4,0,1,0,False,False,False,False,True,False,False,False,True,Konservatif,0
48,Retired,Tier_2,6081805.0,3141648.0,1930778.0,5072426.0,1,0.55,0,tidak_ada,pensiun,sedang,2,0.1711,0.077,0.166,0.834,0.4,6,2,1,0,1,1,False,False,False,False,True,False,True,False,False,Konservatif,0
34,Retired,Tier_3,4283238.0,1693158.0,1147731.0,2840889.0,1,0.68,0,tidak_ada,pensiun,sedang,1,0.0584,0.0755,0.3367,0.6633,0.4872,6,2,3,1,1,1,False,False,False,False,True,False,True,False,False,Konservatif,0
41,Student,Tier_1,4268065.0,1940850.0,1332760.0,3273610.0,1,0.58,0,tidak_ada,darurat,sedang,3,0.0,0.0735,0.233,0.767,0.484,4,4,2,1,1,0,False,False,False,False,True,False,False,False,True,Konservatif,0
18,Self_Employed,Tier_1,13684684.0,5456365.0,5100326.0,10556691.0,1,0.98,1,saham_obligasi,darurat,sedang,0,0.0,0.1262,0.2286,0.7714,0.5013,6,3,4,1,1,0,False,False,True,False,False,False,False,True,False,Konservatif,0
22,Self_Employed,Tier_3,6654387.0,1960389.0,2243626.0,4204015.0,1,0.76,0,tidak_ada,darurat,sedang,2,0.0,0.08,0.3682,0.6318,0.52,4,2,5,0,1,0,False,False,False,False,True,False,False,True,False,Moderat,1
49,Retired,Tier_2,7633897.0,2116047.0,2452227.0,4568274.0,1,0.51,0,tidak_ada,pensiun,sedang,0,0.0,0.0507,0.4016,0.5984,0.5181,6,2,4,1,1,1,False,False,False,False,True,False,True,False,False,Moderat,1
34,Retired,Tier_2,1802369.0,598664.0,503093.0,1101757.0,1,0.68,0,tidak_ada,darurat,sedang,3,0.0,0.0695,0.3887,0.6113,0.5215,4,2,1,1,1,0,False,False,False,False,True,False,True,False,False,Moderat,1
38,Self_Employed,Tier_3,8114983.0,2546829.0,2654138.0,5200967.0,1,1.33,1,deposito,beli_aset,tinggi,4,0.0,0.1416,0.3591,0.6409,0.5393,4,2,2,1,2,2,True,False,False,False,False,False,False,True,False,Agresif,2
58,Retired,Tier_3,8839977.0,3523138.0,2925387.0,6448525.0,1,0.93,1,deposito_obligasi,pensiun,sedang,3,0.057,0.1125,0.2705,0.7295,0.4842,5,2,3,0,1,1,False,True,False,False,False,False,True,False,False,Konservatif,0
60,Retired,Tier_2,4205001.0,1332788.0,1419393.0,2752181.0,1,0.77,0,tidak_ada,pensiun,sedang,0,0.0,0.0837,0.3455,0.6545,0.5157,4,2,3,0,1,1,False,False,False,False,True,False,True,False,False,Moderat,1
39,Retired,Tier_3,30660318.0,12346870.0,10405813.0,22752683.0,1,1.87,1,deposito_obligasi,pensiun,sedang,2,0.0879,0.2319,0.2579,0.7421,0.5105,3,1,3,1,1,1,False,True,False,False,False,False,True,False,False,Moderat,1
56,Self_Employed,Tier_2,926412.0,397979.0,333152.0,731131.0,1,0.55,0,tidak_ada,darurat,sedang,1,0.0576,0.0725,0.2108,0.7892,0.455,5,2,2,0,1,0,False,False,False,False,True,False,False,True,False,Konservatif,0
56,Retired,Tier_1,10831290.0,4274320.0,3838211.0,8112531.0,1,0.84,1,deposito_obligasi,pensiun,sedang,0,0.0,0.105,0.251,0.749,0.4995,6,1,5,1,1,1,False,True,False,False,False,False,True,False,False,Konservatif,0
51,Retired,Tier_3,10228617.0,3669497.0,3130032.0,6799529.0,1,1.1,1,deposito_obligasi,pensiun,sedang,2,0.0,0.1222,0.3352,0.6648,0.5266,6,2,2,0,1,1,False,True,False,False,False,False,True,False,False,Moderat,1
31,Retired,Tier_3,8919250.0,2034215.0,2832312.0,4866527.0,1,1.13,1,deposito_obligasi,pensiun,tinggi,0,0.0,0.1026,0.4544,0.5456,0.5495,2,1,3,0,2,1,False,True,False,False,False,False,True,False,False,Agresif,2
33,Professional,Tier_2,6658643.0,2300031.0,2167899.0,4467930.0,1,0.52,0,tidak_ada,beli_aset,sedang,4,0.0,0.0579,0.329,0.671,0.5025,3,2,3,1,1,2,False,False,False,False,True,True,False,False,False,Konservatif,0
22,Student,Tier_2,8984393.0,4709628.0,2905356.0,7614984.0,1,0.72,1,deposito,darurat,sedang,4,0.1612,0.1022,0.1524,0.8476,0.4094,4,2,2,0,1,0,True,False,False,False,False,False,False,False,True,Konservatif,0
35,Student,Tier_3,11582390.0,3489682.0,3726485.0,7216167.0,1,1.07,1,saham_obligasi,darurat,tinggi,1,0.0,0.1111,0.377,0.623,0.5331,6,3,4,1,2,0,False,False,True,False,False,False,False,False,True,Agresif,2
21,Retired,Tier_2,3235668.0,1219310.0,950807.0,2170117.0,1,0.77,0,tidak_ada,darurat,sedang,4,0.0,0.0861,0.3293,0.6707,0.5125,3,3,1,0,1,0,False,False,False,False,True,False,True,False,False,Moderat,1
61,Self_Employed,Tier_2,7347073.0,2886261.0,2224311.0,5110572.0,1,0.71,0,tidak_ada,pensiun,sedang,3,0.0,0.0817,0.3044,0.6956,0.5047,5,1,5,1,1,1,False,False,False,False,True,False,False,True,False,Konservatif,0
45,Student,Tier_1,4994274.0,2323115.0,1568605.0,3891720.0,1,0.61,0,tidak_ada,darurat,sedang,1,0.0,0.079,0.2208,0.7792,0.4828,1,1,3,1,1,0,False,False,False,False,True,False,False,False,True,Konservatif,0
62,Retired,Tier_1,2410733.0,1155949.0,876858.0,2032807.0,1,0.53,0,tidak_ada,darurat,sedang,0,0.0808,0.0751,0.1568,0.8432,0.4332,3,1,2,1,1,0,False,False,False,False,True,False,True,False,False,Konservatif,0
44,Retired,Tier_2,10264399.0,3897530.0,3574001.0,7471531.0,1,0.99,1,deposito_obligasi,pensiun,sedang,3,0.0,0.1198,0.2721,0.7279,0.51,6,3,3,1,1,1,False,True,False,False,False,False,True,False,False,Moderat,1
23,Student,Tier_2,3682004.0,2031880.0,1172354.0,3204234.0,1,0.53,0,tidak_ada,darurat,sedang,2,0.1822,0.0762,0.1298,0.8702,0.3862,1,2,3,1,1,0,False,False,False,False,True,False,False,False,True,Konservatif,0
28,Professional,Tier_3,1744832.0,686688.0,595862.0,1282550.0,1,0.45,0,tidak_ada,darurat,sedang,0,0.1416,0.0554,0.2649,0.7351,0.429,5,4,2,0,1,0,False,False,False,False,True,True,False,False,False,Konservatif,0
64,Professional,Tier_1,3757136.0,2202256.0,1101887.0,3304143.0,1,0.43,0,tidak_ada,pensiun,sedang,4,0.1228,0.0637,0.1206,0.8794,0.4033,6,2,3,0,1,1,False,False,False,False,True,True,False,False,False,Konservatif,0
38,Student,Tier_2,3052089.0,1082374.0,970975.0,2053349.0,1,0.61,0,tidak_ada,darurat,sedang,0,0.0668,0.0687,0.3272,0.6728,0.4791,5,2,5,1,1,0,False,False,False,False,True,False,False,False,True,Konservatif,0
34,Retired,Tier_3,13167198.0,5112022.0,4607118.0,9719140.0,1,1.14,1,deposito_obligasi,pensiun,sedang,4,0.0696,0.1398,0.2619,0.7381,0.4866,4,1,4,1,1,1,False,True,False,False,False,False,True,False,False,Konservatif,0
48,Professional,Tier_3,6537142.0,1867960.0,1976841.0,3844801.0,1,0.7,0,tidak_ada,beli_aset,sedang,3,0.0,0.0685,0.4119,0.5881,0.527,4,2,4,1,1,2,False,False,False,False,True,True,False,False,False,Moderat,1
51,Self_Employed,Tier_2,17476405.0,7647407.0,5388411.0,13035818.0,1,0.94,1,saham_obligasi,pensiun,sedang,3,0.0682,0.1173,0.2541,0.7459,0.4773,5,3,3,0,1,1,False,False,True,False,False,False,False,True,False,Konservatif,0
30,Student,Tier_3,3392953.0,1191017.0,1068341.0,2259358.0,1,0.64,0,tidak_ada,darurat,sedang,3,0.0,0.0712,0.3341,0.6659,0.5084,5,2,2,0,1,0,False,False,False,False,True,False,False,False,True,Moderat,1
40,Professional,Tier_3,11638067.0,3894229.0,3651954.0,7546183.0,1,0.95,1,saham_obligasi,bebas_finansial,tinggi,1,0.0,0.1024,0.3516,0.6484,0.5237,6,1,5,0,2,3,False,False,True,False,False,True,False,False,False,Agresif,2
18,Professional,Tier_2,56072406.0,22661148.0,17180630.0,39841778.0,1,1.31,1,saham_obligasi,darurat,sedang,4,0.0,0.1553,0.2895,0.7105,0.5267,6,3,2,1,1,0,False,False,True,False,False,True,False,False,False,Moderat,1
21,Student,Tier_3,7688852.0,2419008.0,2302024.0,4721032.0,1,0.89,0,tidak_ada,darurat,sedang,0,0.0818,0.0908,0.386,0.614,0.4956,4,3,3,1,1,0,False,False,False,False,True,False,False,False,True,Konservatif,0
47,Retired,Tier_2,11522073.0,3238784.0,4075925.0,7314709.0,1,1.35,1,deposito_obligasi,pensiun,sedang,0,0.0,0.1432,0.3652,0.6348,0.5414,6,1,4,1,1,1,False,True,False,False,False,False,True,False,False,Moderat,1
48,Student,Tier_2,10072003.0,3449068.0,3074262.0,6523330.0,1,1.27,1,saham_obligasi,darurat,sedang,0,0.0656,0.1371,0.3523,0.6477,0.5098,6,2,3,1,1,0,False,False,True,False,False,False,False,False,True,Moderat,1
64,Self_Employed,Tier_1,1853888.0,852098.0,585174.0,1437272.0,1,0.43,0,tidak_ada,darurat,sedang,1,0.0,0.056,0.2247,0.7753,0.4758,6,1,3,0,1,0,False,False,False,False,True,False,False,True,False,Konservatif,0
33,Retired,Tier_3,9240531.0,2984781.0,3151132.0,6135913.0,1,0.9,1,deposito_obligasi,pensiun,tinggi,1,0.0,0.1001,0.336,0.664,0.519,4,2,3,1,2,1,False,True,False,False,False,False,True,False,False,Agresif,2
60,Professional,Tier_1,7389873.0,4134670.0,2366620.0,6501290.0,1,0.63,0,tidak_ada,pensiun,sedang,4,0.0981,0.0928,0.1202,0.8798,0.4233,6,2,4,0,1,1,False,False,False,False,True,True,False,False,False,Konservatif,0
20,Retired,Tier_1,4698050.0,2996384.0,1359672.0,4356056.0,1,0.47,0,tidak_ada,darurat,rendah,1,0.1718,0.0728,0.0728,0.9272,0.375,4,2,4,1,0,0,False,False,False,False,True,False,True,False,False,Konservatif,0
29,Student,Tier_2,2851133.0,1331037.0,874092.0,2205129.0,1,0.54,0,tidak_ada,darurat,sedang,3,0.072,0.0697,0.2266,0.7734,0.4522,4,1,2,0,1,0,False,False,False,False,True,False,False,False,True,Konservatif,0
29,Retired,Tier_1,10075755.0,3879861.0,3342179.0,7222040.0,1,1.0,0,tidak_ada,pensiun,sedang,0,0.0,0.1193,0.2832,0.7168,0.5126,5,2,1,1,1,1,False,False,False,False,True,False,True,False,False,Moderat,1
28,Professional,Tier_3,2656535.0,853541.0,734688.0,1588229.0,1,0.87,0,tidak_ada,darurat,sedang,3,0.0,0.0865,0.4021,0.5979,0.5308,6,1,4,1,1,0,False,False,False,False,True,True,False,False,False,Moderat,1
33,Professional,Tier_3,31876274.0,10352669.0,12001289.0,22353958.0,1,1.81,1,saham_obligasi,bebas_finansial,sedang,1,0.0,0.2118,0.2987,0.7013,0.5488,3,2,3,0,1,3,False,False,True,False,False,True,False,False,False,Moderat,1
46,Professional,Tier_3,6336210.0,1464443.0,1913798.0,3378241.0,1,0.92,0,tidak_ada,bebas_finansial,sedang,0,0.0,0.0815,0.4668,0.5332,0.5452,4,1,4,1,1,3,False,False,False,False,True,True,False,False,False,Moderat,1
38,Professional,Tier_2,2173415.0,734210.0,681601.0,1415811.0,1,0.52,0,tidak_ada,darurat,sedang,2,0.0,0.056,0.3486,0.6514,0.5068,5,2,2,0,1,0,False,False,False,False,True,True,False,False,False,Konservatif,0
62,Student,Tier_1,3833386.0,1876924.0,1364280.0,3241204.0,1,0.63,0,tidak_ada,darurat,sedang,3,0.0,0.0891,0.1545,0.8455,0.4698,3,3,2,0,1,0,False,False,False,False,True,False,False,False,True,Konservatif,0
61,Student,Tier_1,4629450.0,2483022.0,1634103.0,4117125.0,1,0.63,0,tidak_ada,darurat,sedang,2,0.0949,0.0939,0.1107,0.8893,0.4226,5,1,2,0,1,0,False,False,False,False,True,False,False,False,True,Konservatif,0
59,Self_Employed,Tier_2,39839019.0,15065884.0,12944083.0,28009967.0,1,1.5,1,saham_obligasi,pensiun,sedang,4,0.0,0.1758,0.2969,0.7031,0.5358,6,1,5,0,1,1,False,False,True,False,False,False,False,True,False,Moderat,1
60,Student,Tier_1,2849873.0,1420860.0,1012513.0,2433373.0,1,0.64,0,tidak_ada,darurat,sedang,3,0.0,0.0917,0.1461,0.8539,0.4686,4,3,1,0,1,0,False,False,False,False,True,False,False,False,True,Konservatif,0
22,Professional,Tier_3,5269691.0,1924693.0,1570409.0,3495102.0,1,0.83,0,tidak_ada,darurat,sedang,0,0.1175,0.0917,0.3368,0.6632,0.4693,1,2,1,1,1,0,False,False,False,False,True,True,False,False,False,Konservatif,0
30,Self_Employed,Tier_3,3760992.0,867454.0,1351695.0,2219149.0,1,0.6,0,tidak_ada,darurat,sedang,0,0.0,0.059,0.41,0.59,0.5232,6,2,5,1,1,0,False,False,False,False,True,False,False,True,False,Moderat,1
34,Retired,Tier_1,8622304.0,4148974.0,2869611.0,7018585.0,1,0.9,1,deposito_obligasi,pensiun,sedang,2,0.0,0.1215,0.186,0.814,0.489,3,2,3,1,1,1,False,True,False,False,False,False,True,False,False,Konservatif,0
29,Student,Tier_2,3809275.0,1079145.0,1297263.0,2376408.0,1,0.72,0,tidak_ada,darurat,sedang,0,0.0,0.0751,0.3762,0.6238,0.5203,5,2,4,1,1,0,False,False,False,False,True,False,False,False,True,Moderat,1
34,Student,Tier_2,2324954.0,1199607.0,672970.0,1872577.0,1,0.62,0,tidak_ada,darurat,sedang,3,0.1421,0.0834,0.1946,0.8054,0.421,6,3,1,1,1,0,False,False,False,False,True,False,False,False,True,Konservatif,0
18,Self_Employed,Tier_1,4946646.0,2354610.0,1489950.0,3844560.0,1,0.48,0,tidak_ada,darurat,sedang,1,0.0,0.0618,0.2228,0.7772,0.4773,3,4,2,1,1,0,False,False,False,False,True,False,False,True,False,Konservatif,0
25,Student,Tier_2,4551380.0,1617960.0,1513609.0,3131569.0,1,0.52,0,tidak_ada,darurat,sedang,1,0.0,0.0601,0.312,0.688,0.499,6,1,2,0,1,0,False,False,False,False,True,False,False,False,True,Konservatif,0
33,Student,Tier_3,3600778.0,873047.0,1123183.0,1996230.0,1,0.64,0,tidak_ada,darurat,sedang,0,0.0,0.0587,0.4456,0.5544,0.5319,3,3,3,0,1,0,False,False,False,False,True,False,False,False,True,Moderat,1
32,Student,Tier_3,3758039.0,1569285.0,1120729.0,2690014.0,1,0.79,0,tidak_ada,darurat,sedang,4,0.0856,0.0942,0.2842,0.7158,0.4698,4,4,3,1,1,0,False,False,False,False,True,False,False,False,True,Konservatif,0
36,Professional,Tier_1,14919993.0,7051749.0,4804930.0,11856679.0,1,0.88,1,saham_obligasi,bebas_finansial,sedang,3,0.0,0.1167,0.2053,0.7947,0.4922,5,1,2,1,1,3,False,False,True,False,False,True,False,False,False,Konservatif,0
42,Self_Employed,Tier_2,4477896.0,1491898.0,1574302.0,3066200.0,1,0.71,0,tidak_ada,beli_aset,sedang,4,0.0,0.0808,0.3153,0.6847,0.5071,6,3,1,1,1,2,False,False,False,False,True,False,False,True,False,Konservatif,0
48,Self_Employed,Tier_2,2334140.0,1179738.0,719276.0,1899014.0,1,0.42,0,tidak_ada,darurat,sedang,2,0.1421,0.0565,0.1864,0.8136,0.4095,5,3,3,1,1,0,False,False,False,False,True,False,False,True,False,Konservatif,0
59,Professional,Tier_2,3995836.0,1565668.0,1224767.0,2790435.0,1,0.77,0,tidak_ada,pensiun,sedang,0,0.0776,0.0892,0.3017,0.6983,0.4756,3,2,4,0,1,1,False,False,False,False,True,True,False,False,False,Konservatif,0
19,Self_Employed,Tier_2,6040060.0,2467147.0,1843998.0,4311145.0,1,0.55,0,tidak_ada,darurat,sedang,2,0.0,0.0657,0.2862,0.7138,0.4945,3,3,3,1,1,0,False,False,False,False,True,False,False,True,False,Konservatif,0
42,Retired,Tier_2,1985617.0,972777.0,699231.0,1672008.0,1,0.6,0,tidak_ada,darurat,sedang,4,0.1441,0.0847,0.1579,0.8421,0.4115,5,2,4,1,1,0,False,False,False,False,True,False,True,False,False,Konservatif,0
48,Student,Tier_2,21236637.0,12278835.0,6772233.0,19051068.0,1,0.69,1,saham_obligasi,darurat,sedang,3,0.1683,0.1029,0.1029,0.8971,0.3944,6,2,4,1,1,0,False,False,True,False,False,False,False,False,True,Konservatif,0
21,Professional,Tier_2,11576869.0,4340433.0,3265027.0,7605460.0,1,1.04,0,tidak_ada,darurat,tinggi,4,0.0,0.1139,0.343,0.657,0.5256,2,4,2,0,2,0,False,False,False,False,True,True,False,False,False,Moderat,1
21,Retired,Tier_3,18157500.0,6832666.0,6058407.0,12891073.0,1,0.89,0,tidak_ada,darurat,sedang,1,0.0535,0.1047,0.29,0.71,0.4877,4,4,4,1,1,0,False,False,False,False,True,False,True,False,False,Konservatif,0
29,Professional,Tier_2,7914116.0,4515718.0,2502857.0,7018575.0,1,0.77,1,saham_reksa_dana,darurat,sedang,4,0.1904,0.1132,0.1132,0.8868,0.3918,6,3,3,1,1,0,False,False,False,True,False,True,False,False,False,Konservatif,0
34,Professional,Tier_2,1083274.0,580163.0,285133.0,865296.0,1,0.72,0,tidak_ada,darurat,sedang,4,0.1569,0.0964,0.2012,0.7988,0.4213,6,1,1,1,1,0,False,False,False,False,True,True,False,False,False,Konservatif,0
38,Self_Employed,Tier_1,19751165.0,9411809.0,7046741.0,16458550.0,1,1.2,1,saham_obligasi,bebas_finansial,sedang,4,0.0,0.1667,0.1667,0.8333,0.5,5,2,5,1,1,3,False,False,True,False,False,False,False,True,False,Konservatif,0
46,Retired,Tier_3,2898203.0,927275.0,855292.0,1782567.0,1,0.55,0,tidak_ada,darurat,sedang,4,0.0,0.0561,0.3849,0.6151,0.5159,4,2,2,1,1,0,False,False,False,False,True,False,True,False,False,Moderat,1
39,Retired,Tier_3,3093169.0,1538820.0,1099741.0,2638561.0,1,0.69,0,tidak_ada,darurat,sedang,3,0.1925,0.0983,0.147,0.853,0.3942,3,4,2,1,1,0,False,False,False,False,True,False,True,False,False,Konservatif,0
53,Professional,Tier_3,6553542.0,2233449.0,2295415.0,4528864.0,1,0.6,0,tidak_ada,pensiun,sedang,0,0.0897,0.0687,0.3089,0.6911,0.4654,3,3,5,1,1,1,False,False,False,False,True,True,False,False,False,Konservatif,0
57,Professional,Tier_2,17418439.0,9334650.0,5689967.0,15024617.0,1,0.93,1,saham_obligasi,pensiun,sedang,3,0.1907,0.1341,0.1374,0.8626,0.405,6,2,4,1,1,1,False,False,True,False,False,True,False,False,False,Konservatif,0
33,Retired,Tier_2,13431131.0,4965646.0,4470288.0,9435934.0,1,1.27,1,deposito_obligasi,pensiun,sedang,2,0.0,0.1492,0.2975,0.7025,0.5266,5,2,2,1,1,1,False,True,False,False,False,False,True,False,False,Moderat,1
32,Professional,Tier_1,11940911.0,7496517.0,3756781.0,11253298.0,1,0.37,0,tidak_ada,bebas_finansial,rendah,1,0.118,0.0576,0.0576,0.9424,0.3874,3,1,4,0,0,3,False,False,False,False,True,True,False,False,False,Konservatif,0
47,Self_Employed,Tier_1,4506334.0,2115783.0,1325063.0,3440846.0,1,0.54,0,tidak_ada,darurat,sedang,0,0.0727,0.0689,0.2364,0.7636,0.4541,3,3,5,1,1,0,False,False,False,False,True,False,False,True,False,Konservatif,0
63,Self_Employed,Tier_1,4449801.0,2154963.0,1431039.0,3586002.0,1,0.39,0,tidak_ada,pensiun,sedang,1,0.0,0.053,0.1941,0.8059,0.4671,3,1,3,0,1,1,False,False,False,False,True,False,False,True,False,Konservatif,0
28,Self_Employed,Tier_1,7627045.0,3725636.0,2450025.0,6175661.0,1,0.69,0,tidak_ada,darurat,sedang,1,0.0,0.0928,0.1903,0.8097,0.4801,3,2,3,0,1,0,False,False,False,False,True,False,False,True,False,Konservatif,0
30,Professional,Tier_2,5211610.0,2290902.0,1688020.0,3978922.0,1,0.41,0,tidak_ada,bebas_finansial,sedang,0,0.1606,0.0526,0.2365,0.7635,0.4133,4,2,3,1,1,3,False,False,False,False,True,True,False,False,False,Konservatif,0
